xa,ya,za,oraa
-0.7476374,7.8748994,1.1003395,19:58:36.162
-0.7328019,7.8866243,1.1127822,19:58:36.175
-0.74045897,7.934002,1.093161,19:58:36.206
-0.7970493,7.9014597,1.0795219,19:58:36.227
-0.8250452,7.8729854,1.1084751,19:58:36.235
-0.7908279,7.880163,1.1359925,19:58:36.263
-0.73950183,7.880642,1.0522438,19:58:36.280
-0.7040881,7.8818383,0.93344015,19:58:36.295
-0.7356733,7.8564744,0.8915657,19:58:36.327
-0.7761121,7.8564744,0.8956335,19:58:36.339
-0.7823334,7.8571925,0.8592627,19:58:36.354
-0.7725228,7.853603,0.8260024,19:58:36.384
-0.7476374,7.869635,0.8185847,19:58:36.401
-0.78352976,7.8658066,0.79657066,19:58:36.414
-0.80781686,7.8600636,0.87481594,19:58:36.443
-0.81308115,7.8516884,0.923151,19:58:36.461
-0.7572087,7.8796844,0.87649095,19:58:36.476
-0.72466636,7.9009805,0.8303095,19:58:36.503
-0.76773715,7.878728,0.87673026,19:58:36.520
-0.7629515,7.8732243,0.9071191,19:58:36.534
-0.7452446,7.864849,0.8683554,19:58:36.564
-0.7375876,7.8598247,0.8630911,19:58:36.579
-0.7153343,7.843792,0.9355937,19:58:36.612
-0.65910304,7.8509707,0.851127,19:58:36.624
-0.6148358,7.87466,0.709113,19:58:36.642
-0.58779687,7.878728,0.59856457,19:58:36.671
-0.6067002,7.865328,0.5454439,19:58:36.688
-0.69930243,7.8782487,0.65814584,19:58:36.699
-0.81882393,7.890213,0.824806,19:58:36.732
-0.8805588,7.897392,0.88965154,19:58:36.747
-0.8420342,7.91127,0.8149954,19:58:36.761
-0.7617551,7.908877,0.7680961,19:58:36.791
-0.7368697,7.9131846,0.7889136,19:58:36.804
-0.7378269,7.890931,0.84825563,19:58:36.820
-0.70887375,7.890931,0.8331808,19:58:36.850
-0.6696314,7.8954773,0.7350751,19:58:36.864
-0.6940382,7.890213,0.6512067,19:58:36.885
-0.73950183,7.8605423,0.6571888,19:58:36.912
-0.76486576,7.869156,0.707438,19:58:36.924
-0.69858456,7.872506,0.67968124,19:58:36.941
-0.7170093,7.8782487,0.6246463,19:58:36.969
-0.7239485,7.867242,0.6246463,19:58:36.985
-0.71174514,7.892845,0.7007381,19:58:36.998
-0.69643104,7.9016986,0.7616354,19:58:37.032
-0.7265806,7.8981094,0.74416786,19:58:37.044
-0.6961917,7.890453,0.66484576,19:58:37.062
-0.72825557,7.893802,0.62009996,19:58:37.098
-0.72347,7.8871026,0.58827543,19:58:37.108
-0.74572325,7.885667,0.5602794,19:58:37.122
-0.7052845,7.883513,0.609093,19:58:37.150
-0.7105487,7.8748994,0.63158554,19:58:37.165
-0.7115058,7.880163,0.6334998,19:58:37.180
-0.7272985,7.9002633,0.63541406,19:58:37.211
-0.70863444,7.884231,0.5959325,19:58:37.228
-0.69044894,7.864849,0.55022955,19:58:37.241
-0.6617351,7.878967,0.55334026,19:58:37.271
-0.6636494,7.8571925,0.5389833,19:58:37.285
-0.7158129,7.8495355,0.5392226,19:58:37.298
-0.710788,7.8614993,0.5212764,19:58:37.333
-0.69930243,7.902178,0.5442475,19:58:37.347
-0.69858456,7.9031343,0.6064609,19:58:37.363
-0.73998046,7.8995457,0.63924253,19:58:37.392
-0.7596016,7.897631,0.6401997,19:58:37.405
-0.77802634,7.9194055,0.60717875,19:58:37.419
-0.76127654,7.925148,0.5758327,19:58:37.451
-0.7624729,7.9294558,0.599761,19:58:37.465
-0.78017986,7.9179697,0.66532433,19:58:37.479
-0.7751549,7.9081593,0.6524031,19:58:37.511
-0.7406982,7.920363,0.5578866,19:58:37.530
-0.7641479,7.9083986,0.5241478,19:58:37.543
-0.7600801,7.898588,0.5693721,19:58:37.571
-0.7057631,7.8878207,0.5787042,19:58:37.595
-0.5930611,7.9028955,0.52055854,19:58:37.599
-0.6765706,7.8406816,0.415394,19:58:37.632
-0.87361956,7.7655473,0.31752756,19:58:37.644
-0.91381896,7.857671,0.4067799,19:58:37.676
-0.9078369,8.028877,0.7367501,19:58:37.691
-0.9927821,8.018588,-0.25758737,19:58:37.704
-0.94277215,7.788518,0.09463614,19:58:37.734
-0.80733836,7.805507,0.33451658,19:58:37.751
-0.78185487,7.7667437,0.34648073,19:58:37.765
-0.83916295,7.7304926,0.43740797,19:58:37.794
-0.9391829,7.754061,0.5844469,19:58:37.815
-0.91621184,7.79809,0.67633134,19:58:37.825
-0.69523466,7.9028955,1.2739388,19:58:37.854
-0.53455657,8.156653,1.1367104,19:58:37.880
-0.5803791,8.109515,0.5478367,19:58:37.885
-0.9786645,7.8504925,0.019381862,19:58:37.916
-1.4423935,7.5570126,-0.15074782,19:58:37.934
-1.0680363,7.6218586,0.09894322,19:58:37.949
-0.3044867,7.95123,0.34815568,19:58:37.980
0.12765709,8.1166935,0.6019145,19:58:37.989
0.20853451,8.128419,0.5454439,19:58:38.005
-0.013878372,8.114779,0.32039896,19:58:38.034
-0.35413778,8.03773,0.18388844,19:58:38.052
-0.41443688,7.925627,0.1274178,19:58:38.064
0.049770713,8.00112,0.1451247,19:58:38.095
-0.004307081,7.9807816,0.014117654,19:58:38.114
-0.12981063,7.9124665,-0.57858455,19:58:38.139
-0.29419753,7.795936,-0.47042894,19:58:38.160
-0.34743786,7.827282,-0.08255238,19:58:38.169
-0.36251265,7.9311304,0.20039889,19:58:38.184
-0.46755755,7.9903526,0.37304106,19:58:38.214
-0.5079962,8.062138,0.47282177,19:58:38.233
-0.55609196,7.9843707,0.182692,19:58:38.247
-0.66891354,7.9146194,-0.2300699,19:58:38.274
-0.43932223,7.9062448,-0.14356937,19:58:38.291
-0.26141587,7.996335,0.21164519,19:58:38.305
-0.31142586,7.9795856,0.41898328,19:58:38.336
-0.465404,7.996335,0.3859623,19:58:38.350
-0.4996214,7.9850883,0.2788835,19:58:38.366
-0.51661044,7.930891,0.14991035,19:58:38.397
-0.30472594,7.9131846,0.19322044,19:58:38.413
-0.20901306,7.8990664,0.3292524,19:58:38.426
-0.31166515,7.830393,0.015553348,19:58:38.457
-0.2477768,7.823454,-0.24562326,19:58:38.472
-0.48287165,7.8658066,-0.29970104,19:58:38.487
-0.5648258,7.7945004,-0.28342983,19:58:38.514
-0.62512493,7.811489,-0.014835501,19:58:38.535
-0.6815955,7.8469033,0.20374885,19:58:38.547
-0.71796644,7.9153376,0.2774478,19:58:38.576
-0.6361319,7.92132,0.23126632,19:58:38.591
-0.61770713,7.939027,0.22648068,19:58:38.606
-0.62153566,7.9079204,0.2664408,19:58:38.635
-0.63182485,7.916295,0.26333013,19:58:38.651
-0.5736792,7.9153376,0.19034904,19:58:38.665
-0.5386244,7.9433336,0.16857436,19:58:38.696
-0.49866426,7.9521875,0.14727823,19:58:38.712
-0.529771,7.9430947,0.16187444,19:58:38.745
-0.61531436,7.932806,0.1788635,19:58:38.756
-0.6567102,7.9270625,0.18508483,19:58:38.772
-0.6466603,7.918927,0.039720856,19:58:38.800
-0.54388857,7.89787,0.00023928226,19:58:38.815
-0.5225924,7.89452,0.08315059,19:58:38.833
-0.4615755,7.9222775,0.23365913,19:58:38.861
-0.56913286,7.8461857,-0.037806597,19:58:38.877
-0.612443,7.902178,0.03804588,19:58:38.891
-0.5606383,7.8866243,0.13363914,19:58:38.905
-0.5851648,7.8995457,0.23437698,19:58:38.935
-0.58301127,7.917731,0.30029923,19:58:38.952
-0.56889355,7.9330444,0.2580659,19:58:38.964
-0.58301127,7.939745,0.1975275,19:58:38.995
-0.5897111,7.956016,0.25208387,19:58:39.011
-0.58779687,7.9282594,0.25902304,19:58:39.028
-0.6122037,7.906724,0.184367,19:58:39.053
-0.599761,7.8892555,0.1099502,19:58:39.072
-0.5617151,7.9036126,0.117607236,19:58:39.090
-0.52139604,7.881599,0.11976078,19:58:39.113
-0.48119664,7.8887773,0.088414796,19:58:39.135
-0.4658826,7.9196453,0.1396212,19:58:39.161
-0.45846483,7.89452,0.1652244,19:58:39.176
-0.4816752,7.9091167,0.17790636,19:58:39.194
-0.4816752,7.9249096,0.21571296,19:58:39.221
-0.4924429,7.943573,0.22265215,19:58:39.236
-0.5132605,7.948598,0.21690936,19:58:39.251
-0.5046463,7.9548197,0.28378877,19:58:39.279
-0.49627143,7.9612803,0.32949167,19:58:39.295
-0.56039906,7.9545803,0.30795628,19:58:39.314
-0.5743971,7.945727,0.23868406,19:58:39.344
-0.5261817,7.950991,0.13746765,19:58:39.355
-0.49124652,7.9227557,0.008614162,19:58:39.371
-0.5302495,7.925388,-0.033978082,19:58:39.400
-0.5285745,7.9385486,-0.013399807,19:58:39.415
-0.6445068,7.9359164,-0.009092726,19:58:39.433
-0.8025527,7.9330444,0.15924235,19:58:39.462
-0.9054441,7.9452477,0.37878382,19:58:39.479
-0.8518449,7.9440517,0.48119664,19:58:39.489
-0.72873414,7.9569726,0.44458646,19:58:39.520
-0.5617151,7.9363947,0.41108695,19:58:39.536
-0.5082356,7.8964343,0.2998207,19:58:39.554
-0.46468616,7.8784885,0.043788657,19:58:39.580
-0.3519842,7.879206,-0.14859429,19:58:39.594
-0.3591627,7.869156,-0.14548361,19:58:39.611
-0.36634114,7.8567142,-0.10552348,19:58:39.640
-0.3981657,7.8818383,-0.1038485,19:58:39.655
-0.4319045,7.8947597,-0.04642076,19:58:39.670
-0.46923253,7.890931,-0.04211368,19:58:39.699
-0.48406804,7.8849487,-0.065563336,19:58:39.714
-0.5017749,7.8847094,-0.11174482,19:58:39.731
-0.5335995,7.8885384,-0.08733802,19:58:39.762
-0.6033502,7.892367,-0.047856454,19:58:39.774
-0.6507281,7.9246697,0.030388847,19:58:39.790
-0.5940182,7.935437,0.030867413,19:58:39.825
-0.54580283,7.939266,-0.01794617,19:58:39.834
-0.5529813,7.9261055,-0.026799614,19:58:39.851
-0.5755935,7.925627,0.014356937,19:58:39.880
-0.58779687,7.946684,0.031106696,19:58:39.894
-0.60071814,7.940223,0.015553348,19:58:39.911
-0.5851648,7.929934,-0.018424734,19:58:39.940
-0.5808577,7.9196453,0.00023928226,19:58:39.960
-0.6181857,7.9196453,-0.007896314,19:58:39.970
-0.65982085,7.9009805,-0.0047856453,19:58:39.999
-0.66460645,7.911749,-0.021774685,19:58:40.015
-0.631107,7.9103127,-0.07944171,19:58:40.032
-0.5851648,7.893802,-0.10552348,19:58:40.061
-0.6110073,7.89787,-0.06675975,19:58:40.074
-0.5885147,7.9038525,-0.025124636,19:58:40.093
-0.579422,7.902416,-0.07944171,19:58:40.119
-0.5992824,7.8983493,-0.12634103,19:58:40.134
-0.60933226,7.8878207,-0.11054841,19:58:40.151
-0.5493921,7.911509,-0.045702912,19:58:40.179
-0.5505885,7.93137,-0.028235309,19:58:40.194
-0.5767899,7.9287376,-0.013878372,19:58:40.211
-0.5954539,7.918449,0.008614162,19:58:40.246
-0.6002396,7.9387875,0.019621145,19:58:40.257
-0.61531436,7.911031,-0.027038896,19:58:40.271
-0.6267999,7.895717,-0.027996026,19:58:40.300
-0.61675006,7.911031,-0.04713861,19:58:40.313
-0.61005014,7.9268236,-0.02727818,19:58:40.333
-0.62081784,7.935437,0.058504518,19:58:40.362
-0.66484576,7.950991,0.08817552,19:58:40.375
-0.70145595,7.922516,0.02727818,19:58:40.391
-0.72969127,7.9091167,-0.06197411,19:58:40.421
-0.68350977,7.9131846,-0.10313065,19:58:40.435
-0.6507281,7.902656,-0.10600205,19:58:40.453
-0.6157929,7.9031343,-0.10983056,19:58:40.481
-0.63517475,7.900024,-0.09164511,19:58:40.495
-0.63924253,7.8940415,-0.063170515,19:58:40.511
-0.61196434,7.9038525,-0.011006985,19:58:40.540
-0.5662615,7.892845,-0.030149564,19:58:40.556
-0.52498525,7.921798,-0.04953143,19:58:40.572
-0.5302495,7.9083986,-0.025124636,19:58:40.599
-0.56769717,7.8918877,0.016749758,19:58:40.614
-0.56961143,7.90481,0.07908279,19:58:40.632
-0.53503513,7.9294558,0.052163534,19:58:40.660
-0.47569314,7.939266,0.039003007,19:58:40.675
-0.51517475,7.9249096,0.04761717,19:58:40.704
-0.5894719,7.906006,0.0526421,19:58:40.725
-0.6083752,7.9284983,0.06305088,19:58:40.736
-0.6224928,7.9440517,0.10636097,19:58:40.766
-0.62512493,7.962716,0.097746804,19:58:40.778
-0.6559923,7.9383087,0.053599227,19:58:40.811
-0.66388863,7.905288,0.016989041,19:58:40.824
-0.668435,7.8851886,0.0050249277,19:58:40.840
-0.63924253,7.8849487,0.00047856453,19:58:40.857
-0.6181857,7.906724,-0.0055034924,19:58:40.890
-0.58636117,7.9263444,-0.03589234,19:58:40.902
-0.58636117,7.9284983,0.0,19:58:40.915
-0.6134001,7.9318485,0.06831509,19:58:40.943
-0.61651075,7.930652,0.09894322,19:58:40.963
-0.5992824,7.934959,0.09631111,19:58:40.974
-0.58420765,7.9337626,0.062333032,19:58:41.005
-0.56961143,7.9265842,0.06783652,19:58:41.020
-0.55465627,7.932566,0.039003007,19:58:41.035
-0.59353966,7.902656,0.015074782,19:58:41.063
-0.6234499,7.888299,0.032303106,19:58:41.080
-0.598086,7.9134235,0.042592242,19:58:41.099
-0.581097,7.918449,0.034456648,19:58:41.124
-0.5765506,7.913663,0.022253253,19:58:41.147
-0.5928218,7.923952,0.07118647,19:58:41.156
-0.6248857,7.9311304,0.11784652,19:58:41.186
-0.66628146,7.930174,0.12526426,19:58:41.201
-0.6782456,7.9330444,0.10564312,19:58:41.215
-0.67369926,7.934959,0.12430713,19:58:41.246
-0.69858456,7.9083986,0.107557386,19:58:41.260
-0.68398833,7.908877,0.018424734,19:58:41.275
-0.6471389,7.920363,-0.011246266,19:58:41.307
-0.6196214,7.923952,0.050488554,19:58:41.324
-0.62321067,7.921798,0.10157533,19:58:41.335
-0.5739185,7.919166,0.087696955,19:58:41.364
-0.5283352,7.922995,0.052163534,19:58:41.382
-0.5261817,7.9160557,0.0031106696,19:58:41.397
-0.54317075,7.8988276,0.032542385,19:58:41.429
-0.56315076,7.9107914,0.04953143,19:58:41.443
-0.565065,7.908877,0.027038896,19:58:41.456
-0.58420765,7.8854275,0.015553348,19:58:41.485
-0.60287166,7.9002633,0.008614162,19:58:41.498
-0.59210396,7.9304123,0.017706888,19:58:41.515
-0.6016753,7.911509,0.04139583,19:58:41.537
-0.65910304,7.899306,0.020338994,19:58:41.565
-0.65336025,7.9244304,0.0587438,19:58:41.574
-0.6485746,7.919166,0.114018,19:58:41.605
-0.69475603,7.930174,0.05288138,19:58:41.625
-0.7560123,7.9421372,0.013160525,19:58:41.644
-0.7531409,7.9414196,0.015792629,19:58:41.668
-0.71892357,7.9033737,0.055513486,19:58:41.679
-0.66460645,7.8844705,0.06616154,19:58:41.696
-0.5400601,7.930652,0.004307081,19:58:41.728
-0.49531427,7.925148,-0.079680994,19:58:41.742
-0.55657053,7.920602,0.014596218,19:58:41.753
-0.63158554,7.8983493,0.16546369,19:58:41.789
-0.5837291,7.9103127,0.271705,19:58:41.803
-0.62368923,7.936873,0.070229344,19:58:41.814
-0.5563313,7.946684,0.0055034924,19:58:41.844
-0.56841505,7.9418983,0.025124636,19:58:41.862
-0.5636294,7.9072022,0.07477571,19:58:42.060
-0.54149574,7.921081,0.049052864,19:58:42.061
-0.48287165,7.923952,0.025603201,19:58:42.062
-0.4979464,7.909595,0.06592227,19:58:42.063
-0.506082,7.9098344,0.09439686,19:58:42.065
-0.577747,7.920602,0.1247857,19:58:42.072
-0.6105287,7.915577,0.076689966,19:58:42.080
-0.6126822,7.911749,-0.009571291,19:58:42.081
-0.63541406,7.918927,0.039720856,19:58:42.086
-0.66676,7.9134235,0.12311073,19:58:42.088
-0.7471589,7.906724,0.045702912,19:58:42.093
-0.71509504,7.904092,-0.025363918,19:58:42.120
-0.7105487,7.907442,-0.00023928226,19:58:42.140
-0.69092757,7.909595,-0.044506505,19:58:42.154
-0.6681957,7.8935633,-0.06412765,19:58:42.165
-0.688774,7.923952,0.03708875,19:58:42.195
-0.6789634,7.9127054,0.11497513,19:58:42.204
-0.6708278,7.9284983,0.081236325,19:58:42.222
-0.6600601,7.93472,0.079800636,19:58:42.254
-0.64259255,7.9268236,0.08147561,19:58:42.264
-0.6708278,7.9270625,0.08219346,19:58:42.279
-0.6602994,7.9146194,0.09822537,19:58:42.312
-0.6445068,7.932327,0.10468599,19:58:42.334
-0.5940182,7.922516,0.117607236,19:58:42.346
-0.5529813,7.9057665,0.097746804,19:58:42.378
-0.49866426,7.8983493,0.050009996,19:58:42.384
-0.49483573,7.921798,0.085304126,19:58:42.405
-0.5472385,7.9440517,0.13627125,19:58:42.434
-0.59473604,7.946684,0.15326029,19:58:42.456
-0.5988039,7.9624767,0.122153595,19:58:42.464
-0.554417,7.943573,0.11234303,19:58:42.495
-0.55872405,7.889017,0.10731809,19:58:42.507
-0.61076796,7.867721,0.06448657,19:58:42.524
-0.6820741,7.8880596,0.03924229,19:58:42.553
-0.6959525,7.9311304,0.09990035,19:58:42.578
-0.709113,7.962237,0.13986048,19:58:42.584
-0.63517475,7.9337626,0.107557386,19:58:42.618
-0.55824554,7.9103127,-0.029671002,19:58:42.647
-0.5767899,7.918688,-0.07752745,19:58:42.654
-0.6442675,7.892845,-0.04115655,19:58:42.706
-0.69044894,7.8866243,-0.038285162,19:58:42.723
-0.6971489,7.901938,0.018424734,19:58:42.750
-0.6435496,7.9469233,0.17168503,19:58:42.769
-0.5548956,7.977671,0.17240287,19:58:42.782
-0.5551349,7.87466,0.122392885,19:58:42.791
-0.5942575,7.909595,0.12933207,19:58:42.804
-0.5347959,7.940941,0.22360928,19:58:42.806
-0.56889355,7.966305,0.19298115,19:58:42.820
-0.54963136,7.955538,0.11593226,19:58:42.853
-0.61627144,7.9227557,0.12502499,19:58:42.865
-0.6571888,7.9081593,0.12502499,19:58:42.882
-0.61292154,7.906963,0.05455636,19:58:42.912
-0.57415783,7.930891,0.024885356,19:58:42.926
-0.5517849,7.9196453,0.043788657,19:58:42.942
-0.5331209,7.9028955,0.10348958,19:58:42.975
-0.4981857,7.8547993,-0.009332009,19:58:42.987
-0.5290531,7.8660455,-0.11318051,19:58:43.017
-0.5168497,7.8940415,0.018185452,19:58:43.036
-0.50560343,7.893324,0.23174487,19:58:43.049
-0.5846862,7.9488373,0.39888352,19:58:43.090
-0.637089,7.953144,0.2835495,19:58:43.097
-0.66388863,7.9380693,0.122392885,19:58:43.110
-0.6674779,7.9124665,0.16187444,19:58:43.146
-0.68781686,7.908877,0.2609373,19:58:43.153
-0.6832705,7.911509,0.24801607,19:58:43.169
-0.6803991,7.9222775,0.20781666,19:58:43.199
-0.6971489,7.920602,0.17144574,19:58:43.218
-0.676092,7.9124665,0.1463211,19:58:43.227
-0.655753,7.9194055,0.13770695,19:58:43.258
-0.61794645,7.9222775,0.07716853,19:58:43.277
-0.5772685,7.920602,0.10301101,19:58:43.292
-0.6145965,7.9028955,0.16570297,19:58:43.316
-0.6715457,7.8804026,0.13746765,19:58:43.340
-0.6863812,7.901938,0.16043876,19:58:43.348
-0.7009774,7.9196453,0.09726824,19:58:43.363
-0.67704916,7.9103127,0.023449663,19:58:43.391
-0.68709904,7.9380693,0.16402799,19:58:43.419
-0.6650851,7.897631,0.18484557,19:58:43.434
-0.6507281,7.90481,0.1544567,19:58:43.454
-0.59784675,7.898588,0.08315059,19:58:43.471
-0.56554365,7.905527,0.014117654,19:58:43.503
-0.5672186,7.914141,0.101096764,19:58:43.520
-0.6189036,7.9536233,0.1963311,19:58:43.531
-0.6064609,7.9268236,0.20063818,19:58:43.562
-0.6134001,7.933523,0.17575282,19:58:43.573
-0.601436,7.915817,0.17383857,19:58:43.592
-0.6112465,7.9131846,0.17264216,19:58:43.625
-0.6349355,7.906006,0.20063818,19:58:43.634
-0.65551376,7.923952,0.17359927,19:58:43.645
-0.67011,7.9201236,0.1585245,19:58:43.683
-0.677767,7.895717,0.114257276,19:58:43.694
-0.6512067,7.8947597,0.10827522,19:58:43.707
-0.67561346,7.9076805,0.1802992,19:58:43.748
-0.6478567,7.9426155,0.1841277,19:58:43.754
-0.6234499,7.959366,0.21762723,19:58:43.777
-0.6500102,7.9495554,0.25998017,19:58:43.797
-0.62440705,7.9414196,0.21188445,19:58:43.815
-0.5767899,7.908638,0.21020946,19:58:43.829
-0.601436,7.897631,0.13411771,19:58:43.856
-0.6083752,7.89787,0.08386843,19:58:43.878
-0.5801398,7.9241915,0.059700925,19:58:43.888
-0.59569323,7.913663,0.03804588,19:58:43.934
-0.5889933,7.890213,0.035174493,19:58:43.939
-0.5503492,7.9043307,0.087696955,19:58:43.960
-0.5739185,7.914141,0.13938192,19:58:43.983
-0.64378893,7.9356766,0.18915263,19:58:43.992
-0.64091754,7.937113,0.17790636,19:58:44.024
-0.6643672,7.942377,0.1637887,19:58:44.036
-0.6859026,7.9316087,0.16331014,19:58:44.056
-0.6983453,7.9296947,0.17862421,19:58:44.080
-0.68350977,7.921081,0.1747957,19:58:44.097
-0.6969096,7.918209,0.19034904,19:58:44.113
-0.7318448,7.8818383,0.14440684,19:58:44.143
-0.6820741,7.885906,0.07453643,19:58:44.157
-0.5966503,7.895956,0.023449663,19:58:44.178
-0.55274206,7.91127,0.02632105,19:58:44.201
-0.52283174,7.904092,0.06855437,19:58:44.219
-0.46731827,7.9517083,0.090089776,19:58:44.234
-0.48526445,7.973842,0.17096718,19:58:44.263
-0.55465627,7.958887,0.23940192,19:58:44.281
-0.54819566,7.9201236,0.24729823,19:58:44.293
-0.5412565,7.9421372,0.16235301,19:58:44.323
-0.54675996,7.937591,0.10516456,19:58:44.336
-0.5988039,7.9289765,0.18005991,19:58:44.353
-0.6464211,7.911749,0.232702,19:58:44.381
-0.69188464,7.92802,0.23892334,19:58:44.394
-0.7127023,7.920841,0.22265215,19:58:44.416
-0.68350977,7.905288,0.19034904,19:58:44.449
-0.6002396,7.893085,0.1396212,19:58:44.456
-0.5204389,7.901938,0.058983076,19:58:44.481
-0.50512487,7.9150987,0.104925275,19:58:44.503
-0.5197211,7.912227,0.114018,19:58:44.514
-0.535753,7.886385,0.049770713,19:58:44.532
-0.5643472,7.899306,0.0016749759,19:58:44.560
-0.5767899,7.906963,0.04211368,19:58:44.579
-0.58396834,7.9282594,0.042831525,19:58:44.600
-0.6004788,7.9287376,0.09032906,19:58:44.620
-0.67274207,7.905288,0.10516456,19:58:44.639
-0.6897311,7.9265842,0.17790636,19:58:44.650
-0.68398833,7.9249096,0.13100705,19:58:44.682
-0.64378893,7.932088,0.046660043,19:58:44.701
-0.5873183,7.9179697,-0.0033499517,19:58:44.716
-0.6126822,7.876814,0.055274203,19:58:44.744
-0.66484576,7.887581,0.13339987,19:58:44.756
-0.65551376,7.922516,0.12789637,19:58:44.776
-0.64402825,7.9287376,0.099421784,19:58:44.801
-0.6050252,7.9014597,0.061854467,19:58:44.819
-0.579422,7.8954773,0.022253253,19:58:44.837
-0.5755935,7.9131846,0.038763724,19:58:44.862
-0.58301127,7.9244304,0.09296116,19:58:44.877
-0.59856457,7.9134235,0.1678565,19:58:44.896
-0.61363935,7.9196453,0.17503497,19:58:44.923
-0.58277196,7.925388,0.08817552,19:58:44.936
-0.5426922,7.929934,0.04546363,19:58:44.956
-0.5505885,7.9172516,0.10971092,19:58:44.981
-0.55130637,7.905288,0.18125632,19:58:44.996
-0.5665008,7.914381,0.1867598,19:58:45.014
-0.5693721,7.9452477,0.17694923,19:58:45.042
-0.54795635,8.008778,0.24346972,19:58:45.057
-0.5304888,8.078409,0.3847659,19:58:45.078
-0.47449675,8.072187,0.4211368,19:58:45.098
-0.5312066,7.9697747,0.1544567,19:58:45.120
-0.6780063,7.9124665,-0.107437745,19:58:45.134
-0.6890133,7.8954773,-0.045224346,19:58:45.160
-0.6189036,7.8871026,0.09391829,19:58:45.177
-0.5017749,7.916295,0.29216364,19:58:45.194
-0.42305103,7.934241,0.46085763,19:58:45.226
-0.5347959,7.901938,0.30580273,19:58:45.236
-0.6897311,7.886145,0.17144574,19:58:45.254
-0.7996813,7.886145,0.012442678,19:58:45.282
-0.76678,7.8758564,-0.032781668,19:58:45.299
-0.66939217,7.871788,0.04091727,19:58:45.327
-0.6342176,7.84451,0.19680966,19:58:45.343
-0.6882954,7.8693957,0.101096764,19:58:45.354
-0.69523466,7.892367,-0.032063823,19:58:45.384
-0.75529444,7.8748994,-0.18077776,19:58:45.401
-0.777787,7.869156,-0.12993027,19:58:45.417
-0.7466803,7.8844705,0.090089776,19:58:45.439
-0.7162915,7.91127,0.13483556,19:58:45.465
-0.64378893,7.930174,0.106600255,19:58:45.499
-0.5787042,7.9481196,0.19417757,19:58:45.505
-0.59617174,7.925627,0.25663024,19:58:45.523
-0.5601598,7.9356766,0.17264216,19:58:45.536
-0.41994038,7.943573,0.1975275,19:58:45.569
-0.34384862,7.9591265,0.19393829,19:58:45.583
-0.3315256,7.94788,0.1247857,19:58:45.598
-0.44219363,7.904092,0.0337388,19:58:45.629
-0.4668397,7.911509,0.10636097,19:58:45.641
-0.46229336,7.9521875,0.27314073,19:58:45.657
-0.48119664,7.9617586,0.17982063,19:58:45.698
-0.49938208,7.930891,0.10803595,19:58:45.703
-0.54149574,7.8866243,0.07094719,19:58:45.723
-0.5973682,7.8966737,0.015553348,19:58:45.735
-0.61363935,7.879446,0.04546363,19:58:45.761
-0.6890133,7.8969135,0.06305088,19:58:45.781
-0.6954739,7.895238,0.08650054,19:58:45.807
-0.6576673,7.8961954,0.02201397,19:58:45.819
-0.62847483,7.9033737,-0.0567099,19:58:45.838
-0.6792027,7.9292164,-0.009092726,19:58:45.868
-0.6832705,7.908638,0.065682985,19:58:45.881
-0.6818348,7.921081,0.05288138,19:58:45.894
-0.6751349,7.91127,0.09367901,19:58:45.928
-0.6983453,7.9617586,0.16450655,19:58:45.942
-0.6631708,7.9791064,0.16283157,19:58:45.957
-0.5760721,7.9536233,0.12933207,19:58:45.987
-0.535753,7.934002,0.10612169,19:58:46.004
-0.5383851,7.9194055,0.09200403,19:58:46.015
-0.53599226,7.916295,0.079800636,19:58:46.037
-0.4883751,7.9098344,0.11593226,19:58:46.065
-0.49866426,7.9062448,0.1573281,19:58:46.076
-0.54532427,7.916295,0.16091731,19:58:46.098
-0.53240305,7.930174,0.076689966,19:58:46.125
-0.53599226,7.9426155,0.10372887,19:58:46.137
-0.50440705,7.9447694,0.12263216,19:58:46.168
-0.43597233,7.9380693,0.10133604,19:58:46.189
-0.47545385,7.9222775,0.06759724,19:58:46.197
-0.5194818,7.8854275,0.016749758,19:58:46.225
-0.52929235,7.87801,0.00047856453,19:58:46.241
-0.5063213,7.8756166,-0.037806597,19:58:46.275
-0.51732826,7.8569527,-0.09523434,19:58:46.287
-0.534078,7.8942814,-0.02321038,19:58:46.303
-0.5084748,7.934002,0.11473584,19:58:46.333
-0.49938208,7.95123,0.19202402,19:58:46.344
-0.61651075,7.9107914,0.12000006,19:58:46.360
-0.6334998,7.8897347,-0.041635115,19:58:46.393
-0.52426744,7.8961954,-0.14931214,19:58:46.407
-0.49938208,7.9500337,-0.053359944,19:58:46.420
-0.5834898,7.9268236,0.013160525,19:58:46.437
-0.64259255,7.8337426,0.18723837,19:58:46.470
-0.7526624,7.9454875,0.47784668,19:58:46.481
-0.65982085,7.9497943,0.3304488,19:58:46.512
-0.58420765,7.923234,0.008135596,19:58:46.524
-0.53096735,7.9428554,0.016989041,19:58:46.540
-0.4354937,7.920841,0.20901306,19:58:46.571
-0.41132623,7.9692955,0.16354942,19:58:46.592
-0.44386858,7.9564943,0.17407784,19:58:46.600
-0.47856456,7.9261055,0.30675986,19:58:46.633
-0.54628146,7.9131846,0.18723837,19:58:46.646
-0.54293144,7.917731,-0.007896314,19:58:46.678
-0.40989053,7.9850883,0.22408783,19:58:46.700
